Station1,Station2,Station3,Station4,Station5,Station6,Station7,Station8,Station9,Station10,Station11,Station12
1.211961034,2.987427316,4.556180618,4.717586644,5.320735476,2.885486669,16.68994939,15.66487954,21.04791208,34.68813709,37.20833643,38.99229777
1.047723324,2.406931961,2.70425885,3.599071203,2.639130103,2.194555612,7.753152599,10.96994637,16.70693949,31.48833342,31.54496711,33.21566106
0.968436154,1.880238614,2.186060558,4.335309214,3.049724379,2.440912177,8.492222295,9.565430781,14.37646302,42.70180467,40.46477379,40.74794226
1.486634447,3.106358072,4.717586644,5.507626664,6.8300234,17.02691986,3.899229777,7.288756315,18.07747487,34.48991916,31.82813558,33.3006116
2.024654532,4.196556666,5.99750811,7.390696963,7.379370224,5.08004228,7.186815667,6.167409189,13.00026427,59.38042732,61.56082451,69.74439318
17.55927658,32.8758589,16.15476099,19.25545569,21.91440758,24.76874572,6.470399448,8.115608236,27.6712225,98.54262617,94.35173287,104.3192629
1.444159177,2.721248958,6.294834999,5.782300076,7.246281045,2.593823149,10.71792644,9.964698319,11.02658007,30.46892694,30.21407532,41.2010118
0.487049762,0.472891338,9.324737585,9.763648708,7.744657545,3.650041527,17.14585062,16.57101863,18.12561351,29.84595632,32.19625458,58.58755562
0.100524805,0.027523975,6.527033141,7.707845645,5.618062365,1.951030731,13.90357168,12.92380879,14.23487879,17.47432604,20.00585212,23.21131916
4.145586342,6.178735928,2.347466583,2.777882651,2.525862717,1.679189003,8.444083656,6.759231283,8.792380869,17.55361321,17.99535601,20.50989199
38.3410103,35.96239518,1.962357469,1.908555461,1.523446347,0.656950841,6.439250917,7.056558173,9.265272208,141.6408667,153.6472097,219.7670465
6.371290485,10.33564901,4.264517098,5.252775044,4.669448004,1.795288074,5.459488024,4.938458047,5.782300076,26.59518233,32.9324926,51.42339343
3.182813558,3.528279086,2.480555762,2.616476626,3.20829872,0.707921165,3.771803967,4.938458047,7.433172233,37.40655436,24.04949782,26.58385559
3.168655135,3.08087291,2.160575396,2.330476475,3.035565956,1.350713583,2.200218981,5.439666232,56.43547527,530.9408738,583.6102084,587.8577354
2.404100276,2.429585438,2.123763495,2.607981572,2.16340708,1.121347125,2.845843083,3.859586192,5.572755411,64.5340934,80.64637912,98.62757671
5.654874266,7.659707005,14.88050289,26.858529,37.51982175,32.36615566,13.26361095,65.97825258,96.36222898,441.4596385,457.8834095,430.9824053
7.639885213,9.279430631,19.38004981,28.09880688,71.86815667,100.1566864,107.7172845,188.6185152,237.6349767,549.346824,609.3785388,613.3428974
17.08638524,71.47172082,55.01963294,67.93211499,95.54104043,112.8709505,133.2024464,243.6381481,402.6655587,809.5786443,843.8420287,759.7409943
20.99411007,146.6246317,174.5450424,222.8535827,309.7863018,363.5883103,346.8813709,548.2141502,625.2359729,1105.206523,1218.473909,1191.856073
7.835271454,72.97251369,109.5578795,145.7751263,224.1278408,279.8270781,550.4794979,750.3964349,837.6123224,1646.058293,1727.610811,1697.028617
18.81371288,84.97885665,52.35784936,64.05270701,70.14082903,68.75330354,94.52163395,118.6475873,140.3099749,592.3884309,662.0478735,686.6835301
4.794042129,16.9278109,13.954542,17.84244504,22.5572,22.91116058,97.8913387,138.3561125,150.5323565,455.0517249,473.1745067,451.0873663
1.769802913,4.895982777,1.28841652,1.880238614,2.4550706,1.478139393,24.550706,32.47942305,40.88952649,229.3098238,249.9528049,265.0456842
1.149663972,2.794872759,1.463980969,1.783961336,2.211545719,1.446990861,11.37770896,11.71467944,15.11270103,58.47428823,112.8709505,135.4111604
1.883070299,4.071962541,1.710337535,1.633882049,2.245525935,2.038812955,8.698935276,11.90157063,17.66688059,65.86498519,94.74816872,103.186589
1.291248205,3.126179865,1.565921617,1.53760477,2.016159478,1.554594878,9.573925835,11.11719398,14.18674015,38.3410103,64.70399448,97.97628924
1.29407989,2.823189606,1.758476174,1.546099824,2.002001055,1.478139393,9.355886117,10.96145132,15.24295852,93.33232639,123.2349164,139.6870043
1.192139242,13.46749224,15.90274105,29.27961938,49.69606578,45.8166578,12.37729365,30.3839764,50.14913533,138.3277956,162.7652343,174.0636561
3.896398092,13.72517555,14.1952352,22.39862566,45.84497465,51.48002712,55.3594351,80.36321065,91.68994929,104.489164,112.6727326,117.9396661
3.689685112,12.02616475,11.75715471,15.4326814,17.11470209,17.82545493,56.80359428,91.26519659,123.1499659,272.4080643,276.5423239,288.8318353
4.493883555,13.4561655,8.220380568,8.984935426,9.208638514,7.033904695,28.43011399,27.81280673,29.534471,53.94359277,60.90953704,65.49686619
1.129842179,1.183644188,6.102280442,6.521369772,6.190062667,2.66744695,8.466737133,7.679528798,9.32756927,25.4002114,22.02767497,19.26395074
2.04164464,2.285169521,4.281507206,4.779883706,7.642716897,2.854338137,16.80038509,17.80280146,26.97179639,58.98399147,55.67092042,53.43388953
9.752321969,16.21422636,3.698180166,3.508457294,4.128596234,2.302159629,8.61681642,8.568677781,10.80854035,33.15902737,39.21883254,47.54398544
10.20539151,11.07471871,7.436003917,8.639469898,8.07596465,2.293664575,9.270935577,9.874084409,10.90764931,22.84036847,21.09605072,18.68628707
3.726497013,4.833685715,4.222041828,4.876160985,5.994676425,1.982179262,7.268934522,7.186815667,8.832024455,27.93456917,36.24556365,40.74794226
1.724495958,2.355961637,1.631050364,1.523446347,1.769802913,0.812693497,8.095786443,8.268519207,9.514460458,19.75949556,19.26395074,22.75258624
1.112852071,1.741486066,1.676357319,1.605565202,1.614060256,0.730574642,4.972438263,3.953031785,5.417012755,14.96545343,13.64022501,15.3590576
0.863663821,1.418674015,3.488635501,3.984180317,3.723665328,0.656950841,1.520614662,1.9566941,4.032318956,13.96586874,13.03141281,14.46990861
0.62580231,1.172317449,3.233783882,2.803367813,3.780299021,1.093030279,6.323151846,15.33640412,21.50098162,31.62991765,28.28286638,31.12021441
0.835346975,0.860832137,3.62172468,3.222457143,3.715170274,2.446575546,3.984180317,15.55727552,28.22906438,109.472929,141.3010645,175.366231
1.370535375,4.131427919,3.429170123,3.174318504,4.301328999,3.582081095,2.602318203,11.84210525,23.81729968,168.7684057,178.9907874,204.1078303
4.45990334,10.66129274,3.225288828,3.222457143,3.437665177,2.641961788,4.33247753,4.448576601,3.423506754,18.25870269,12.98044248,6.583666835
4.683606428,7.736162491,4.607150942,4.587329149,5.821943661,1.656535526,23.54545795,17.88208863,16.20573131,33.89526538,31.12021441,15.16367135
2.528694401,5.24427999,6.733746121,6.861171931,9.276598946,4.986596686,12.79638298,6.419429124,6.691270852,24.32700291,24.54221095,11.97802611
1.512119608,3.131843234,3.131843234,3.471645393,8.806539293,2.072793171,9.429509918,14.48689872,25.24730043,82.65687523,83.22321216,73.42558323
0.957109415,2.24835762,2.579664725,4.165408135,28.18658911,28.37348029,14.23771047,157.8381029,270.057766,476.5725283,408.328928,379.4457444
0.563505247,0.71075285,2.964773839,3.567922672,7.127350289,10.36962922,27.35124213,71.30181974,106.5846106,410.5942757,469.4933166,481.1032237
0.594653779,0.682436003,1.554594878,1.806614813,2.647625157,3.035565956,42.41863621,52.95250314,74.84142556,229.8478439,264.4227136,283.4516345
